DocId,Tweet,Processed,Score
1209,Thank goodness I have some smart friends and care about our country. @_vivalasteph --  I appreciate that you're watching the #debates!!,thank goodness i have some smart friends and care about our country i appreciate that you're watching the #debates,18.983611
1210,@sydneeymxo now its because mitt romney looks like a gay rapist .and sucks balls. Okay.,now its because mitt romney looks like a gay rapist and sucks balls okay,25.634658000000005
1212,#DENVERDEBATE: @BarackObama is that your real accent... or is THIS the fake one?,#denverdebate is that your real accent or is this the fake one,10.739583
1213,president Obama's plan is clearly fixed for 8 years. If Romney is elected shit will hit the fan,president obama's plan is clearly fixed for years if romney is elected shit will hit the fan,28.381608
1215,Romney on jobs: the same old shit on big government blablabla - Obama: education --  training --  support to small businesses #Debates,romney on jobs the same old shit on big government blablabla obama education training support to small businesses #debates,43.566531000000005
1217,Mitt romney ole bean head a** #debate he get on ma f'n nerves,mitt romney ole bean head a #debate he get on ma f'n nerves,14.412464
1220,I hope Obama wins I just really don't like mitt Romney ..,i hope obama wins i just really don't like mitt romney,25.856855
1221,Mitt Romney has a face that says Not sure if I want the side potato or the house salad,mitt romney has a face that says not sure if i want the side potato or the house salad,15.081349000000001
1227,mitt romney is 65 while obama is 40 something. exactly how does mitt romney look so young compared to obama?,mitt romney is while obama is something exactly how does mitt romney look so young compared to obama,6.3643719999999995
1229,How am I supposed to pay attention to the debate for AP gov when Mitt Romney looks like the guy from fantastic 4,how am i supposed to pay attention to the debate for ap gov when mitt romney looks like the guy from fantastic,36.630479
1236,#debates Mitt will restore things for the top 1% he is working for.,#debates mitt will restore things for the top he is working for,13.010359000000001
1237,Why does the set of the debate remind me of an SNL skit? #PresidentialDebate,why does the set of the debate remind me of an snl skit #presidentialdebate,13.030228000000001
1239,I hope everyone whose saying #TeamOBAMA is registered and is going to actually #VOTE .,i hope everyone whose saying #teamobama is registered and is going to actually #vote,17.712849000000002
1241,@DannysKorner Watching the debate #DenverDebate now! #Romney crack down on China if and when they cheat! He has an outline down! Keep small,watching the debate #denverdebate now #romney crack down on china if and when they cheat he has an outline down keep small,36.935303
1242,oil --  natural gas... blah blah obama.  at least he hasn't said 'clean coal technology' yet #2012debate #romney #obama #debate,oil natural gas blah blah obama at least he hasn't said clean coal technology yet #2012debate #romney #obama #debate,19.280130000000003
1243,Mitt Romney knows how to get jobs. Why the hell then did u outsource jobs to India???,mitt romney knows how to get jobs why the hell then did u outsource jobs to india,23.691532000000002
1245,I want to focus on small business. The President believes in trickle down gov't - good line from Mitt Romney #denverdebate,i want to focus on small business the president believes in trickle down gov't good line from mitt romney #denverdebate,39.054802
1247,If you seriously want Mitt Romney to run our country you are one idiotic individual.,if you seriously want mitt romney to run our country you are one idiotic individual,9.961134
1248,Mitt Romney doesnt understand that its hard out here for a pimp.,mitt romney doesnt understand that its hard out here for a pimp,4.259650000000001
1250,RT @FlatEarthToday: What we really need is an independent -- pro-Flat Earth candidate. The two-party system is failing us. #debates #flatpr ...,what we really need is an independent proflat earth candidate the twoparty system is failing us #debates #flatpr,23.344464000000002
1253,People who support anything Mitt Romney says are clearly just as ignorant as him #stupidfuck,people who support anything mitt romney says are clearly just as ignorant as him #stupidfuck,19.43757
1254,Woahhh Mitt Romney with the counter joke hahahahahah Presidential debate? More like amateur comedy hour? Loooool amiright guys? Guys?,woahhh mitt romney with the counter joke hahahahahah presidential debate more like amateur comedy hour loooool amiright guys guys,30.115104000000002
1256,Can we get this annoying twitter feed off the screen so I can watch the  #debates ?,can we get this annoying twitter feed off the screen so i can watch the #debates,25.530715999999998
1257,Mitt Romney better wipe that smerk off his face --  he's in no position to be looking even more #Stupid than he already looks.,mitt romney better wipe that smerk off his face he's in no position to be looking even more #stupid than he already looks,21.813302999999998
1259,Yes --  we can help. But it's going to take a different path. Not the one we've been on.-Mitt Romney,yes we can help but it's going to take a different path not the one we've been onmitt romney,18.452535
1261,@layzmahogany mitt romney doesn't care about black ppl *kanye voice* *michael myers awkward steer*,mitt romney doesn't care about black ppl kanye voice michael myers awkward steer,11.955281
1262,Cue Lose Yourself by Eminem and turn on NBC for the 1st POTUS debate #Obama v #Romney,cue lose yourself by eminem and turn on nbc for the 1st potus debate #obama v #romney,13.705206
1264,Obama is throwing shots --  but he's still getting his point across. #OBAMA,obama is throwing shots but he's still getting his point across #obama,4.260216
1265,Small business is what creates jobs. I am 23 --  own a small business and pay two employees. Support small business. #Debate #GOP #Romney #USA,small business is what creates jobs i am own a small business and pay two employees support small business #debate #gop #romney #usa,65.001245
1267,#Romney just said that small business people find troubles in America. Way to court the midget vote. #CNBC2012,#romney just said that small business people find troubles in america way to court the midget vote #cnbc2012,41.263676000000004
1270,Wait --  the presidential debate only has TWO people? Hilarious Country --  that America. #PnPCBC #PresidentialDebate,wait the presidential debate only has two people hilarious country that america #pnpcbc #presidentialdebate,26.427485999999995
1271,#debates are not real. They must discuss #NDAARuling which says the US govt can imprison you on suspicioun alone. No judge.,#debates are not real they must discuss #ndaaruling which says the us govt can imprison you on suspicioun alone no judge,23.454798
1272,Is it sad that Mitt Romney remind me of my music professor?,is it sad that mitt romney remind me of my music professor,2.122712
1273,GET OFF ME YOU HOMELESS WOMAN! I WILL NOT HELP YOU! unlessyouvoteformeandipushalotoflegislation #presidentialdebate,get off me you homeless woman i will not help you unlessyouvoteformeandipushalotoflegislation #presidentialdebate,13.637424999999999
1274,IF I EVER CATS MITT ROMNEY ON THE STREET THATS HIS ASS!,if i ever cats mitt romney on the street thats his ass,10.369199
